Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
9/19/2020,153057,Female,63.0,Single,Illinois,Silver,workers,PayPal,1.0,2447.83
9/21/2020,153061,Male,32.0,Single,Vermont,Basic,Employees,Card,1.0,34.45
9/21/2020,153062,Male,47.0,Married,New Jersey,Platinum,Employees,PayPal,0.0,2036.57
9/21/2020,153063,Male,34.0,Married,Indiana,Missing,self-employed,PayPal,1.0,2669.55
9/21/2020,153064,Female,26.0,Married,Alabama,Silver,workers,Card,0.0,2520.87
9/22/2020,153065,Male,43.0,Single,Idaho,Silver,workers,Card,1.0,388.15
9/23/2020,153067,Male,17.0,Single,Hawaii,Missing,Employees,Card,0.0,172.4
9/23/2020,153068,Female,30.0,Married,Oklahoma,Gold,Employees,Other,1.0,807.71
9/23/2020,153070,Male,38.0,Single,Minnesota,Basic,Unemployment,PayPal,0.0,1450.28
9/23/2020,153072,Male,31.0,Married,Ohio,Platinum,Employees,PayPal,1.0,2870.05
9/24/2020,153073,Male,35.0,Single,Pennsylvania,Silver,Employees,PayPal,0.0,1645.67
9/24/2020,153074,Female,71.0,Married,Arkansas,Basic,workers,PayPal,1.0,88.8
9/24/2020,153075,Male,61.0,Single,Vermont,Basic,workers,Other,1.0,1840.99
9/25/2020,153077,Male,16.0,Married,Kansas,Missing,self-employed,Card,1.0,1974.17
9/25/2020,153078,Male,20.0,Married,Nevada,Platinum,self-employed,Other,0.0,2509.53
9/26/2020,153079,Male,48.0,Married,Rhode Island,Basic,Unemployment,PayPal,0.0,164.35
9/27/2020,153080,Female,27.0,Single,Minnesota,Platinum,Employees,Card,0.0,1344.98
9/27/2020,153082,Male,40.0,Married,Rhode Island,Missing,Unemployment,PayPal,1.0,1753.77
9/27/2020,153083,Female,62.0,Single,Missouri,Basic,workers,Card,1.0,267.21
9/27/2020,153084,Male,16.0,Single,Iowa,Silver,workers,PayPal,1.0,1048.26
9/28/2020,153085,Male,49.0,Married,New Jersey,Basic,workers,Card,1.0,1778.27
9/28/2020,153086,Male,40.0,Married,Kentucky,Basic,workers,Card,0.0,1093.36
9/28/2020,153088,Female,51.0,Single,Massachusetts,Basic,workers,Card,1.0,2724.02
9/29/2020,153089,Female,44.0,Single,Maine,Missing,Unemployment,Card,1.0,1619.53
9/29/2020,153091,Male,16.0,Married,Mississippi,Gold,Employees,Card,1.0,1342.6
9/29/2020,153092,Male,54.0,Married,Alaska,Basic,workers,Other,1.0,2977.82
9/29/2020,153093,Female,78.0,Single,Delaware,Silver,Employees,Other,0.0,1986.97
9/29/2020,153094,Female,48.0,Married,Connecticut,Gold,workers,Card,1.0,2559.26
10/1/2020,153096,Male,30.0,Single,Minnesota,Basic,workers,PayPal,0.0,1578.74
10/1/2020,153097,Female,66.0,Single,Utah,Missing,workers,Card,1.0,726.0
10/2/2020,153099,Male,32.0,Single,Pennsylvania,Basic,Employees,PayPal,1.0,2403.94
10/2/2020,153100,Female,30.0,Married,New Mexico,Silver,self-employed,Card,1.0,2709.67
10/3/2020,153102,Female,47.0,Married,Alaska,Basic,workers,Other,1.0,2970.0
10/4/2020,153103,Female,35.0,Single,Georgia,Platinum,workers,Card,0.0,423.77
10/4/2020,153104,Male,37.0,Single,Rhode Island,Platinum,Employees,PayPal,1.0,1044.41
10/5/2020,153105,Male,27.0,Single,Connecticut,Silver,workers,PayPal,1.0,985.3
10/5/2020,153106,Female,30.0,Married,Virginia,Missing,workers,Card,1.0,1345.41
10/5/2020,153108,Female,75.0,Single,Tennessee,Platinum,Employees,Card,0.0,2870.69
10/5/2020,153109,Female,27.0,Married,Minnesota,Basic,Employees,Card,1.0,2538.15
10/6/2020,153110,Female,76.0,Single,Delaware,Basic,workers,Card,0.0,703.3
10/6/2020,153111,Female,68.0,Married,Utah,Basic,Employees,PayPal,1.0,208.26
10/6/2020,153113,Male,68.0,Single,Tennessee,Basic,Employees,Other,1.0,1095.55
10/7/2020,153114,Male,72.0,Single,Nevada,Platinum,workers,Other,1.0,2563.19
10/7/2020,153115,Male,74.0,Married,Alabama,Basic,Employees,Card,0.0,731.47
10/7/2020,153116,Male,66.0,Married,Georgia,Silver,Employees,PayPal,0.0,208.14
10/7/2020,153117,Male,52.0,Married,New York,Basic,self-employed,Card,1.0,1060.51
10/7/2020,153118,Male,16.0,Married,New Hampshire,Platinum,Unemployment,Card,0.0,1938.48
10/8/2020,153119,Male,26.0,Single,North Carolina,Basic,workers,PayPal,0.0,1955.97
10/8/2020,153120,Male,65.0,Married,Missouri,Silver,Employees,Other,0.0,1296.92
10/9/2020,153121,Male,32.0,Single,Missouri,Missing,workers,PayPal,1.0,599.19
10/9/2020,153122,Male,39.0,Single,Indiana,Basic,Employees,PayPal,0.0,150.19
10/9/2020,153123,Male,33.0,Married,Arkansas,Platinum,self-employed,PayPal,1.0,84.21
10/10/2020,153125,Female,63.0,Married,Delaware,Basic,self-employed,PayPal,1.0,1083.72
10/11/2020,153126,Male,70.0,Married,Idaho,Gold,workers,Card,1.0,1224.93
10/11/2020,153127,Male,25.0,Single,Wyoming,Basic,Employees,Other,1.0,2051.04
10/11/2020,153128,Male,47.0,Married,West Virginia,Silver,workers,Card,1.0,196.97
10/12/2020,153129,Male,43.0,Single,Pennsylvania,Basic,workers,Card,1.0,870.88
10/12/2020,153130,Female,59.0,Married,Iowa,Silver,Employees,PayPal,0.0,2548.51
10/12/2020,153131,Female,43.0,Single,North Carolina,Silver,self-employed,PayPal,0.0,177.74
10/13/2020,153132,Female,71.0,Married,Georgia,Basic,self-employed,Card,1.0,164.79
10/14/2020,153133,Female,27.0,Single,Florida,Platinum,Employees,Other,1.0,451.58
10/14/2020,153134,Female,71.0,Married,Montana,Basic,Employees,Other,1.0,729.87
10/14/2020,153135,Male,30.0,Married,South Dakota,Basic,self-employed,Other,1.0,780.98
10/15/2020,153136,Male,72.0,Married,Rhode Island,Basic,Employees,Other,0.0,1208.48
10/15/2020,153137,Male,21.0,Single,Florida,Missing,self-employed,Card,1.0,1938.48
10/17/2020,153139,Female,47.0,Married,Maine,Basic,workers,PayPal,1.0,482.57
10/17/2020,153140,Male,44.0,Married,Wisconsin,Silver,self-employed,Other,1.0,620.36
10/17/2020,153141,Female,42.0,Single,Washington,Platinum,self-employed,PayPal,1.0,1281.68
10/18/2020,153143,Male,56.0,Married,Illinois,Gold,self-employed,Other,1.0,495.88
10/18/2020,153144,Male,72.0,Single,South Dakota,Silver,Employees,Card,1.0,2716.94
10/19/2020,153145,Female,75.0,Married,Virginia,Silver,workers,Other,1.0,31.41
10/19/2020,153146,Female,56.0,Married,Massachusetts,Silver,self-employed,Card,0.0,316.1
10/19/2020,153147,Female,16.0,Single,Kansas,Basic,self-employed,Card,0.0,1479.99
10/19/2020,153148,Male,34.0,Married,Hawaii,Basic,workers,PayPal,1.0,153.55
10/20/2020,153150,Male,67.0,Married,Virginia,Basic,Employees,Card,0.0,2038.12
10/20/2020,153152,Male,49.0,Married,Massachusetts,Basic,self-employed,Other,0.0,382.8
10/21/2020,153153,Male,19.0,Single,Vermont,Basic,self-employed,PayPal,1.0,1967.6
10/21/2020,153154,Female,26.0,Married,Wisconsin,Platinum,self-employed,PayPal,1.0,2520.52
10/22/2020,153155,Male,75.0,Married,Oklahoma,Missing,Employees,PayPal,1.0,383.86
10/22/2020,153157,Male,26.0,Single,South Dakota,Platinum,workers,Card,0.0,1220.65
10/23/2020,153158,Female,68.0,Single,Illinois,Basic,Employees,Other,1.0,2485.02
10/23/2020,153159,Female,66.0,Single,Maryland,Silver,Employees,Other,1.0,542.29
10/23/2020,153160,Male,53.0,Single,Oregon,Basic,workers,Card,1.0,1858.83
10/24/2020,153162,Female,41.0,Married,Kentucky,Basic,self-employed,Card,0.0,932.17
10/24/2020,153163,Female,63.0,Single,Illinois,Basic,Unemployment,PayPal,1.0,748.66
10/24/2020,153164,Female,53.0,Single,Massachusetts,Basic,Unemployment,PayPal,0.0,2007.91
10/24/2020,153165,Female,63.0,Single,North Carolina,Basic,self-employed,Other,1.0,1778.43
10/24/2020,153166,Female,49.0,Single,New Hampshire,Platinum,workers,PayPal,0.0,2832.99
10/24/2020,153167,Male,54.0,Married,Maine,Basic,workers,PayPal,0.0,2543.82
10/24/2020,153168,Female,30.0,Married,Nebraska,Basic,self-employed,Card,0.0,2087.13
10/25/2020,153169,Male,73.0,Single,Arkansas,Platinum,workers,PayPal,1.0,2756.36
10/25/2020,153170,Male,57.0,Single,Ohio,Basic,workers,Other,1.0,1128.68
10/25/2020,153171,Female,19.0,Single,Iowa,Missing,workers,Other,1.0,2440.45
10/26/2020,153172,Female,43.0,Single,Delaware,Basic,Employees,Card,0.0,435.6
10/26/2020,153174,Male,75.0,Single,Pennsylvania,Silver,Employees,PayPal,0.0,2922.89
10/26/2020,153175,Female,19.0,Married,Michigan,Basic,Employees,Other,1.0,538.1
10/27/2020,153176,Female,34.0,Single,North Dakota,Platinum,workers,Other,1.0,361.86
10/27/2020,153177,Male,44.0,Single,Texas,Silver,workers,Card,1.0,242.61
10/27/2020,153178,Female,47.0,Single,Delaware,Basic,self-employed,PayPal,0.0,613.13
10/27/2020,153180,Male,42.0,Married,Delaware,Missing,self-employed,Card,1.0,190.93
10/28/2020,153181,Female,66.0,Married,Hawaii,Basic,Unemployment,PayPal,1.0,783.81
10/30/2020,153182,Female,22.0,Married,Florida,Gold,Employees,Other,1.0,1682.07
10/30/2020,153183,Female,46.0,Married,Oklahoma,Basic,Employees,PayPal,1.0,2714.1
10/30/2020,153184,Male,54.0,Married,Pennsylvania,Basic,Employees,PayPal,1.0,1545.32
10/31/2020,153185,Female,50.0,Married,North Dakota,Basic,workers,Card,1.0,541.23
10/31/2020,153186,Male,55.0,Single,New Hampshire,Basic,Employees,PayPal,1.0,1015.84
11/4/2020,153190,Female,55.0,Single,Kansas,Basic,Employees,PayPal,0.0,299.81
11/4/2020,153192,Female,60.0,Married,California,Basic,Unemployment,Other,0.0,2785.78
11/6/2020,153195,Female,17.0,Married,Nevada,Platinum,Employees,Card,1.0,583.9
11/7/2020,153197,Male,30.0,Single,Georgia,Basic,self-employed,Card,1.0,434.06
11/7/2020,153198,Female,67.0,Single,California,Basic,workers,Card,1.0,2681.44
11/8/2020,153199,Female,38.0,Married,Hawaii,Silver,Unemployment,Card,0.0,1350.37
11/8/2020,153200,Male,15.0,Single,Ohio,Platinum,workers,PayPal,1.0,1801.22
11/8/2020,153201,Female,60.0,Single,Alaska,Platinum,self-employed,Other,1.0,489.16
11/8/2020,153202,Male,41.0,Single,Oregon,Platinum,self-employed,PayPal,1.0,523.59
11/8/2020,153203,Male,36.0,Single,Massachusetts,Platinum,workers,PayPal,1.0,1820.75
11/8/2020,153204,Female,35.0,Married,Vermont,Basic,Employees,Card,1.0,698.05
11/9/2020,153205,Female,31.0,Married,North Dakota,Basic,Unemployment,PayPal,0.0,2779.17
11/9/2020,153206,Female,20.0,Married,Nebraska,Silver,Employees,PayPal,0.0,1425.69
11/10/2020,153207,Male,65.0,Married,Georgia,Platinum,Employees,Card,1.0,2457.43
11/10/2020,153208,Female,43.0,Married,Iowa,Basic,Employees,Card,1.0,1267.55
11/10/2020,153209,Male,67.0,Married,Arkansas,Gold,Unemployment,Other,1.0,735.56
11/10/2020,153211,Female,47.0,Married,Virginia,Platinum,self-employed,Card,1.0,456.3
11/11/2020,153212,Female,54.0,Single,New Jersey,Platinum,Employees,PayPal,1.0,2033.16
11/11/2020,153214,Female,57.0,Single,South Carolina,Silver,Employees,PayPal,1.0,99.12
11/12/2020,153215,Female,25.0,Married,Pennsylvania,Silver,Employees,Other,1.0,1208.41
11/13/2020,153217,Male,19.0,Single,Nevada,Basic,Employees,Card,1.0,2888.8
11/14/2020,153218,Male,67.0,Married,Hawaii,Missing,Unemployment,PayPal,0.0,869.06
11/14/2020,153219,Female,68.0,Single,South Dakota,Gold,Employees,Other,1.0,2925.27
11/15/2020,153220,Female,51.0,Married,Tennessee,Silver,Employees,PayPal,0.0,1305.12
11/15/2020,153221,Male,53.0,Married,West Virginia,Basic,Employees,PayPal,0.0,2736.47
11/16/2020,153223,Female,18.0,Single,Maryland,Platinum,Employees,Other,1.0,76.69
11/16/2020,153224,Male,42.0,Married,Tennessee,Basic,self-employed,Other,1.0,2093.72
11/17/2020,153225,Female,48.0,Married,Missouri,Gold,Employees,PayPal,1.0,145.99
11/18/2020,153226,Female,20.0,Married,Nebraska,Missing,Employees,PayPal,1.0,1324.12
11/20/2020,153227,Female,26.0,Married,Delaware,Platinum,Unemployment,Card,0.0,713.62
11/20/2020,153228,Female,63.0,Single,Indiana,Basic,Employees,Other,1.0,2008.03
11/21/2020,153230,Female,47.0,Single,Mississippi,Silver,Employees,Other,0.0,1613.49
11/21/2020,153231,Male,32.0,Married,New Hampshire,Silver,Employees,Card,0.0,826.72
11/21/2020,153232,Male,27.0,Single,Montana,Missing,Employees,PayPal,1.0,1012.94
11/22/2020,153234,Female,26.0,Married,New Hampshire,Basic,workers,Other,0.0,2417.1
11/22/2020,153235,Female,20.0,Single,Tennessee,Platinum,workers,Other,0.0,774.8
11/22/2020,153236,Male,45.0,Single,Kansas,Platinum,Employees,Card,1.0,1407.18
11/22/2020,153237,Male,52.0,Married,Illinois,Silver,self-employed,Card,0.0,1148.69
11/23/2020,153238,Female,25.0,Married,Delaware,Silver,workers,PayPal,1.0,1280.63
11/24/2020,153239,Male,15.0,Married,Kentucky,Platinum,Employees,Card,1.0,1173.06
11/24/2020,153240,Female,22.0,Single,Missouri,Platinum,workers,Card,0.0,2498.24
11/25/2020,153241,Female,17.0,Married,Georgia,Basic,Employees,PayPal,0.0,1086.53
11/25/2020,153242,Male,16.0,Married,New Mexico,Basic,workers,PayPal,1.0,139.78
11/25/2020,153243,Male,20.0,Single,Connecticut,Gold,self-employed,PayPal,1.0,1079.45
11/25/2020,153244,Male,39.0,Single,Florida,Basic,Unemployment,PayPal,0.0,861.01
11/26/2020,153246,Male,31.0,Single,Oregon,Basic,self-employed,Other,1.0,1759.25
11/26/2020,153247,Male,17.0,Married,Missouri,Basic,self-employed,Other,0.0,1764.83
11/27/2020,153248,Male,24.0,Single,Texas,Gold,self-employed,Other,0.0,895.26
11/27/2020,153249,Female,77.0,Single,Washington,Platinum,Employees,PayPal,0.0,439.56
11/27/2020,153250,Male,25.0,Single,Hawaii,Silver,Employees,Card,0.0,473.88
11/27/2020,153251,Female,58.0,Married,Arkansas,Gold,workers,Card,1.0,2602.81
11/27/2020,153252,Male,47.0,Married,Iowa,Missing,Employees,PayPal,1.0,1166.14
11/28/2020,153253,Male,62.0,Married,Tennessee,Platinum,self-employed,PayPal,0.0,926.8
11/28/2020,153254,Female,59.0,Married,Montana,Platinum,Employees,PayPal,1.0,1385.15
11/28/2020,153255,Female,30.0,Single,Arkansas,Basic,self-employed,PayPal,1.0,329.11
11/29/2020,153257,Male,22.0,Single,Arkansas,Silver,self-employed,Other,1.0,445.39
11/29/2020,153258,Male,27.0,Married,Texas,Basic,Employees,Other,1.0,1778.9
11/29/2020,153259,Male,56.0,Married,Illinois,Basic,self-employed,PayPal,1.0,2559.54
11/30/2020,153260,Male,53.0,Single,Colorado,Gold,workers,Other,1.0,1367.36
11/30/2020,153261,Male,76.0,Married,Idaho,Basic,Unemployment,Card,1.0,1845.62
11/30/2020,153262,Male,46.0,Single,Kansas,Missing,Employees,Card,1.0,584.71
12/1/2020,153263,Male,61.0,Married,Arizona,Basic,workers,PayPal,0.0,2412.48
12/1/2020,153264,Female,72.0,Single,Delaware,Silver,Employees,Other,1.0,2710.98
12/2/2020,153265,Male,74.0,Married,Indiana,Basic,self-employed,PayPal,0.0,2548.97
12/2/2020,153266,Male,44.0,Married,Virginia,Basic,self-employed,Other,1.0,792.2
12/3/2020,153268,Female,39.0,Married,Virginia,Silver,workers,PayPal,1.0,1275.22
12/4/2020,153269,Female,64.0,Single,Arizona,Basic,Employees,Card,1.0,2563.32
12/4/2020,153270,Female,56.0,Single,South Carolina,Platinum,self-employed,PayPal,0.0,114.48
12/6/2020,153271,Female,61.0,Single,North Carolina,Basic,Employees,Other,0.0,220.16
12/6/2020,153272,Female,65.0,Single,Georgia,Basic,workers,PayPal,1.0,20.25
12/6/2020,153273,Female,69.0,Single,Indiana,Basic,workers,PayPal,0.0,1603.13
12/7/2020,153274,Female,33.0,Married,Kansas,Basic,Unemployment,Other,0.0,1639.64
12/7/2020,153275,Male,18.0,Married,Minnesota,Basic,Employees,Other,1.0,2444.11
12/7/2020,153276,Male,48.0,Single,Iowa,Platinum,Unemployment,PayPal,1.0,1993.95
12/7/2020,153277,Female,35.0,Married,Wisconsin,Basic,workers,Other,0.0,99.16
12/7/2020,153278,Male,55.0,Married,Louisiana,Basic,Employees,PayPal,1.0,2546.7
12/8/2020,153279,Male,65.0,Single,Arizona,Basic,Employees,PayPal,1.0,685.75
12/8/2020,153280,Male,26.0,Married,Illinois,Basic,workers,PayPal,1.0,810.33
12/8/2020,153281,Female,33.0,Single,Rhode Island,Gold,self-employed,Other,0.0,981.15
12/8/2020,153282,Male,28.0,Single,Utah,Basic,Employees,Card,1.0,1642.31
12/8/2020,153283,Female,68.0,Single,New York,Basic,self-employed,PayPal,1.0,617.11
12/8/2020,153284,Male,38.0,Married,Colorado,Missing,workers,Other,0.0,292.11
12/8/2020,153285,Female,78.0,Married,New Jersey,Platinum,Employees,Card,0.0,1123.54
12/10/2020,153286,Female,78.0,Married,Massachusetts,Gold,Employees,PayPal,1.0,567.74
12/10/2020,153289,Female,31.0,Single,North Carolina,Basic,workers,PayPal,0.0,1190.37
12/10/2020,153290,Male,33.0,Married,California,Basic,Employees,Other,0.0,2621.91
12/10/2020,153291,Male,39.0,Married,Arizona,Basic,Employees,PayPal,0.0,2442.77
12/11/2020,153292,Female,49.0,Married,Connecticut,Platinum,Employees,Other,0.0,816.72
12/11/2020,153293,Female,65.0,Single,Iowa,Basic,Employees,PayPal,1.0,2445.02
12/11/2020,153294,Male,31.0,Married,Massachusetts,Gold,Employees,PayPal,1.0,1097.81
12/11/2020,153295,Male,18.0,Married,North Dakota,Silver,self-employed,Other,1.0,1623.73
12/12/2020,153297,Male,16.0,Married,Maryland,Gold,self-employed,Card,1.0,1810.74
12/15/2020,153298,Female,35.0,Married,Hawaii,Basic,workers,Other,1.0,1851.58
12/15/2020,153299,Male,40.0,Single,Maryland,Basic,workers,Other,1.0,862.93
12/15/2020,153300,Female,22.0,Single,Wisconsin,Platinum,workers,Other,1.0,2752.98
12/15/2020,153301,Male,76.0,Married,Ohio,Missing,Employees,Card,1.0,713.87
12/16/2020,153302,Male,24.0,Single,Minnesota,Gold,workers,Other,0.0,2440.49
12/17/2020,153303,Female,61.0,Single,Wyoming,Silver,Unemployment,PayPal,1.0,1999.03
12/18/2020,153304,Male,34.0,Single,Pennsylvania,Basic,Unemployment,Card,1.0,1041.62
12/18/2020,153305,Male,71.0,Single,Kansas,Silver,workers,PayPal,1.0,1736.68
12/19/2020,153306,Female,54.0,Married,Pennsylvania,Gold,workers,Card,1.0,1464.56
12/19/2020,153308,Female,70.0,Single,Connecticut,Gold,Unemployment,Other,0.0,386.66
12/19/2020,153309,Female,17.0,Single,Massachusetts,Basic,Employees,Card,0.0,1289.19
12/20/2020,153310,Male,77.0,Married,Alaska,Gold,workers,Other,1.0,856.67
12/20/2020,153313,Male,52.0,Single,Montana,Gold,Unemployment,PayPal,1.0,2579.67
12/20/2020,153314,Male,72.0,Married,Louisiana,Basic,self-employed,PayPal,1.0,1552.2
12/21/2020,153315,Male,19.0,Married,Wisconsin,Basic,workers,Card,1.0,1573.94
12/21/2020,153316,Female,24.0,Married,Maine,Basic,Employees,PayPal,1.0,417.25
12/21/2020,153317,Male,63.0,Single,Massachusetts,Silver,Employees,Other,1.0,2622.91
12/22/2020,153319,Female,70.0,Single,Utah,Gold,Employees,Card,0.0,2407.4
12/22/2020,153320,Female,51.0,Married,South Dakota,Basic,workers,Card,1.0,2771.84
12/22/2020,153321,Male,78.0,Single,Illinois,Missing,Employees,Card,1.0,1664.96
12/23/2020,153322,Male,55.0,Single,Texas,Missing,Employees,Other,1.0,813.32
12/23/2020,153323,Male,54.0,Married,New York,Basic,self-employed,PayPal,0.0,1313.94
12/24/2020,153324,Male,48.0,Married,Nebraska,Basic,workers,Other,0.0,2984.37
12/24/2020,153325,Female,51.0,Married,Montana,Gold,workers,Other,1.0,145.65
12/25/2020,153327,Male,73.0,Married,Delaware,Gold,workers,Card,1.0,1954.17
12/25/2020,153328,Female,15.0,Single,Hawaii,Silver,self-employed,PayPal,0.0,2085.21
12/25/2020,153329,Female,64.0,Married,Oklahoma,Basic,self-employed,Card,1.0,612.08
12/26/2020,153330,Female,65.0,Married,Maine,Basic,workers,PayPal,1.0,773.1
12/26/2020,153331,Male,39.0,Single,Oklahoma,Basic,workers,Card,1.0,2757.0
12/27/2020,153332,Male,67.0,Single,Oklahoma,Platinum,workers,Other,1.0,899.21
12/27/2020,153333,Female,31.0,Married,New York,Silver,Employees,Other,1.0,191.21
12/27/2020,153334,Female,60.0,Married,South Carolina,Platinum,workers,PayPal,1.0,2802.74
12/28/2020,153335,Female,27.0,Single,Montana,Silver,Employees,PayPal,0.0,1767.95
12/28/2020,153338,Female,56.0,Single,Connecticut,Platinum,Employees,PayPal,1.0,305.32
12/29/2020,153339,Male,22.0,Married,South Dakota,Platinum,workers,PayPal,0.0,1849.77
12/30/2020,153340,Female,72.0,Married,Iowa,Silver,Unemployment,PayPal,1.0,784.12
12/30/2020,153341,Female,22.0,Single,Utah,Basic,workers,PayPal,1.0,1664.15
12/30/2020,153342,Male,72.0,Married,Minnesota,Silver,Employees,PayPal,0.0,892.56
12/31/2020,153343,Female,71.0,Married,Massachusetts,Basic,workers,Card,1.0,2040.65
12/31/2020,153344,Female,54.0,Single,Hawaii,Platinum,self-employed,Card,1.0,2962.07
1/1/2021,153346,Female,27.0,Single,New York,Basic,self-employed,PayPal,1.0,1901.82
1/2/2021,153348,Male,70.0,Married,Rhode Island,Platinum,Employees,Other,1.0,2702.62
1/3/2021,153349,Female,17.0,Married,Wyoming,Basic,Employees,Card,1.0,2548.3
1/4/2021,153350,Female,33.0,Single,Arizona,Platinum,Employees,Other,1.0,1757.72
1/4/2021,153351,Male,25.0,Married,Hawaii,Basic,workers,Card,1.0,2971.65
1/4/2021,153352,Male,57.0,Single,Arizona,Platinum,workers,Other,1.0,1465.94
1/4/2021,153353,Male,15.0,Married,New Hampshire,Missing,Employees,PayPal,1.0,2594.06
1/4/2021,153354,Female,44.0,Married,Montana,Basic,workers,Other,0.0,2440.23
1/4/2021,153355,Female,77.0,Single,Nebraska,Gold,Employees,Other,0.0,1786.14
1/5/2021,153356,Male,52.0,Married,Arkansas,Silver,Employees,PayPal,1.0,1390.89
1/5/2021,153357,Male,30.0,Single,Washington,Platinum,Employees,PayPal,0.0,2836.21
1/6/2021,153358,Female,40.0,Married,West Virginia,Silver,self-employed,PayPal,1.0,52.16
1/7/2021,153361,Male,70.0,Married,Maine,Basic,Employees,Card,1.0,379.72
1/7/2021,153362,Female,67.0,Married,Indiana,Gold,Employees,Card,0.0,1393.51
1/7/2021,153363,Female,69.0,Married,Massachusetts,Basic,Unemployment,PayPal,0.0,2099.17
1/7/2021,153364,Male,21.0,Married,Tennessee,Platinum,self-employed,Card,1.0,2899.22
1/8/2021,153365,Female,75.0,Married,New Mexico,Basic,workers,PayPal,1.0,751.7
1/8/2021,153366,Male,40.0,Single,Michigan,Basic,workers,Card,1.0,961.59
1/9/2021,153367,Female,32.0,Married,Kansas,Missing,Employees,Card,0.0,464.15
1/9/2021,153369,Female,60.0,Married,Nevada,Platinum,Employees,PayPal,1.0,2634.69
1/9/2021,153370,Male,31.0,Married,Utah,Gold,Employees,Card,1.0,1624.83
1/10/2021,153372,Female,60.0,Single,New Jersey,Platinum,Employees,Other,1.0,857.15
1/11/2021,153373,Male,37.0,Married,Montana,Basic,Employees,Card,1.0,30.18
1/11/2021,153374,Female,59.0,Married,Maryland,Basic,self-employed,PayPal,0.0,2723.15
1/11/2021,153376,Female,66.0,Married,Colorado,Basic,Employees,Other,0.0,1995.47
1/12/2021,153378,Male,24.0,Married,Illinois,Silver,Employees,Card,1.0,2904.41
1/12/2021,153379,Female,50.0,Married,Virginia,Basic,workers,Other,1.0,1943.56
1/13/2021,153380,Female,77.0,Married,New York,Basic,Unemployment,PayPal,1.0,388.48
1/14/2021,153381,Female,32.0,Married,Idaho,Silver,Employees,PayPal,1.0,658.71
1/14/2021,153383,Male,55.0,Married,Iowa,Basic,Employees,PayPal,0.0,2762.96
1/15/2021,153385,Male,55.0,Married,Alabama,Silver,workers,PayPal,1.0,1450.74
1/15/2021,153386,Female,31.0,Married,Delaware,Silver,workers,Card,1.0,1050.09
1/17/2021,153388,Male,29.0,Married,New Mexico,Silver,Employees,PayPal,1.0,1143.58
1/19/2021,153390,Female,37.0,Married,Florida,Silver,Employees,Other,1.0,539.01
1/19/2021,153391,Male,16.0,Single,Delaware,Silver,self-employed,Card,1.0,1707.07
1/19/2021,153392,Female,16.0,Single,Tennessee,Gold,workers,Card,0.0,1357.78
1/19/2021,153393,Male,65.0,Married,California,Basic,workers,Other,0.0,146.27
1/20/2021,153394,Female,59.0,Single,Texas,Basic,workers,Card,1.0,344.74
1/20/2021,153395,Female,59.0,Married,Minnesota,Missing,Employees,PayPal,1.0,2767.44
1/21/2021,153396,Male,64.0,Single,Michigan,Platinum,self-employed,Card,1.0,1576.4
1/22/2021,153397,Female,74.0,Single,Maryland,Basic,Employees,Other,1.0,529.33
1/22/2021,153398,Female,73.0,Married,South Carolina,Platinum,workers,Other,1.0,518.79
1/23/2021,153399,Female,40.0,Married,New Mexico,Basic,workers,PayPal,1.0,68.17
1/23/2021,153400,Male,63.0,Single,Connecticut,Basic,Unemployment,PayPal,1.0,752.47
1/23/2021,153401,Female,77.0,Single,Arkansas,Silver,self-employed,Other,1.0,980.27
1/23/2021,153402,Male,73.0,Single,Connecticut,Silver,workers,Card,0.0,1901.51
1/24/2021,153403,Male,28.0,Single,Maine,Silver,Unemployment,Card,1.0,361.67
1/24/2021,153404,Female,30.0,Single,Missouri,Silver,self-employed,Other,1.0,1511.14
1/24/2021,153405,Female,16.0,Single,Connecticut,Gold,workers,PayPal,0.0,1922.05
1/24/2021,153406,Female,29.0,Married,Alabama,Basic,workers,Card,1.0,1728.28
1/25/2021,153407,Male,62.0,Married,Oregon,Basic,Employees,PayPal,1.0,1972.9
1/25/2021,153408,Female,59.0,Single,Connecticut,Platinum,Employees,Other,1.0,2743.95
1/25/2021,153409,Male,76.0,Single,Maryland,Gold,Unemployment,PayPal,0.0,2642.85
1/25/2021,153410,Male,62.0,Married,North Dakota,Silver,Employees,Other,1.0,197.81
1/25/2021,153411,Female,66.0,Single,Alabama,Platinum,self-employed,Other,1.0,2789.52
1/26/2021,153412,Male,78.0,Married,Texas,Gold,workers,Card,1.0,582.83
1/27/2021,153413,Male,71.0,Single,Idaho,Silver,workers,Other,1.0,1043.77
1/27/2021,153414,Female,57.0,Single,Connecticut,Gold,self-employed,PayPal,1.0,1361.9
1/28/2021,153415,Female,55.0,Single,Maine,Basic,workers,PayPal,0.0,1322.29
1/28/2021,153416,Male,45.0,Married,Washington,Basic,Unemployment,Other,1.0,2625.81
1/29/2021,153417,Male,26.0,Single,North Dakota,Basic,Employees,Other,1.0,411.3
1/30/2021,153418,Male,38.0,Single,Texas,Gold,workers,PayPal,1.0,2796.49
1/31/2021,153419,Female,78.0,Married,Arizona,Platinum,self-employed,PayPal,1.0,820.26
1/31/2021,153420,Male,54.0,Married,Idaho,Basic,Employees,PayPal,1.0,943.59
